"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Sudan","SDN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports)","TX.VAL.MRCH.R5.ZS","10.4017611447441","9.97757847533632","15.5781112091792","8.45506861443116","9.77596741344195","6.2019477191184","11.1494819930932","9.48155067725362","9.85794231597073","12.6248475184539","10.7636015158775","10.5339417202658","18.9276263765127","6.82416681551095","4.13572248131932","1.95510829219891","4.65850164371006","9.40942106807601","4.11953600342968","0.262451171875","0.404553718612053","0.484209343273517","0.416910603722036","3.2037538026335","1.96959723456946","2.35482185347489","1.74038005748264","1.26136407271283","2.00778883252476","2.0487443052057","1.01619739761505","0.565907481715156","2.48797940420439","0.76499221295451","2.97967789455131","4.30185351140688","1.91618568702373","1.83288929097161","3.53247077593596","1.67756598998128","8.09759653742141","8.08484299023144","8.03011787059497","4.19785031268972","1.32004979904028","1.42062102177672","0.795022706066639","0.808795788387981","1.75096152766229","2.49689207022354","1.39766804973703","0.344932897546776","0.837124848066996","1.21704095343957","1.10196987431778","1.19693026823067","3.86716414119842","3.40372784749916","6.30669023245477","6.49336936470136","6.49336933242035","",
"Sudan","SDN","Export unit value index (2015 = 100)","TX.UVI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151.3268467017","140.7248878039","142.1039917082","100","93.6016821238","106.8233926978","110.3817577319","115.372915139","122.6413762136","",
"Sudan","SDN","Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports)","TM.VAL.MRCH.R2.ZS","","1.25786163522013","0.975419430355053","1.65492957746479","0.292825768667643","","0.314606741573034","0.281425891181989","0.504658385093168","0.169542508682217","0.198237425834858","0.326101384045467","0.297687605209533","0.317390426917644","0.284499424528859","0.0366746628398575","0.0806309396511565","0.301893230303924","0.345642122192372","0.190497546935874","0.645458502703793","0.351456115375093","0.478996719598223","0.560268964539677","0.554669441604591","0.566439030405058","1.01737096315546","0.818430839908534","1.04369052626277","2.59065707756877","0.353373215910874","0.362075970036068","0.442282525476613","0.698213562170873","3.00870588691501","3.5946781971782","3.61123200931132","2.58077421774184","2.89690802960813","3.42882238051793","4.6753619218833","4.4737812015644","3.91765965251772","2.48342668697907","2.71249424719137","4.80115517666227","3.74654515964568","3.5121648621183","3.44637666936207","4.46554834176761","4.27311228102366","4.96666478093302","5.73593633278586","4.29903283583053","5.23973814770988","6.7978818871611","8.89967288899313","11.01471281243","13.7385223608954","11.020443278222","11.0204432712654","",
"Sudan","SDN","Share of tariff lines with specific rates, primary products (%)","TM.TAX.TCOM.SR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","0.3954132","","0","0.8774413","0","0","","","","","","","","","1.219512","",
"Sudan","SDN","Share of tariff lines with specific rates, manufactured products (%)","TM.TAX.MANF.SR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","0.0108648","","0.0055515","0.6094887","0.0574916","0.0490725","","","","","","","","","0.2717391","",
"Sudan","SDN","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195000","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Population, male","SP.POP.TOTL.MA.IN","3768220","3880908","3998491","4121157","4249151","4382691","4522133","4667734","4819587","4977697","5142239","5313098","5490708","5676455","5872127","6078928","6297330","6526762","6766024","7013362","7267381","7528746","7797674","8071941","8348662","8626355","8901608","9176174","9459854","9766044","10103186","10476825","10880952","11298402","11705186","12084536","12429047","12744972","13045802","13351773","13677233","14027815","14398166","14778501","15154121","15515205","15858365","16189542","16519478","16863374","17232282","17629958","18053320","18498015","18956886","19424627","19900230","20385466","20880946","21387956","21907295","22438762",
"Sudan","SDN","Population ages 70-74, female (% of female population)","SP.POP.7074.FE.5Y","1.01221361351045","1.00651473923427","1.00288818415875","0.999476458943697","0.993715859452228","0.984910663551992","0.965315632823427","0.943890355482997","0.924784332128211","0.912308804564618","0.907936559822674","0.901010535619859","0.898809938441822","0.900507951699066","0.904991272567196","0.911495086724263","0.90960645546267","0.909821632857085","0.911659368024311","0.914058498141349","0.916480952916989","0.907447188160631","0.899007077766566","0.892993143572809","0.890725493646031","0.892538957273952","0.886562902909997","0.883124128434658","0.882850812180016","0.88566020936483","0.891083056578955","0.891641046425423","0.894696470403747","0.901104997713598","0.911282193094484","0.925121594510668","0.924940362268106","0.926083792329903","0.928917795886972","0.933615342644401","0.940410446229996","0.941443974874746","0.943661046424662","0.94725411006227","0.952392778040577","0.959485779376323","0.961643903401148","0.965359326407264","0.971147122915967","0.979361900616445","0.990282758376899","0.993813784169703","0.999340645201905","1.00741660358749","1.01857069831712","1.03313319459105","1.04110836993036","1.05167767349137","1.06527130740984","1.08232419448781","1.10310494397633","1.11471488353065",
"Sudan","SDN","Population ages 45-49, female (% of female population)","SP.POP.4549.FE.5Y","3.55254565474258","3.52950071324475","3.51272995440668","3.50111116198738","3.49350551066809","3.48878368365067","3.47513185892918","3.46660590912751","3.46114181831308","3.45651769420545","3.45141586969516","3.43587385438062","3.42257123465376","3.41042948985332","3.39842650273084","3.38592297038845","3.365844789453","3.34785472786868","3.33169493824882","3.31777064905408","3.3063285859213","3.28892094267286","3.27625055461072","3.26724385962991","3.26097499980143","3.25719518811365","3.24839321554049","3.24354877303759","3.2426718312277","3.24582114262864","3.25251687357122","3.27433068349993","3.30013403249178","3.32925921918601","3.36245696505689","3.40059973997113","3.41467248889915","3.43550446998723","3.46025310037629","3.48388770581478","3.5027099264542","3.51094313511429","3.51690336361768","3.52345345489339","3.53478483629689","3.55274084508739","3.57450859334023","3.60233273269307","3.63518345461916","3.67188610438107","3.71177119821412","3.74398170444925","3.78083555869942","3.8190663133515","3.85418656267929","3.88357394869917","3.90521417965215","3.92221297779922","3.93797286557843","3.95740900667767","3.98280482877247","4.00949881643067",
