"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Ghana","GHA","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.19163615964809","1.98060136786949","2.10117363077213","2.12482620613973","1.80154178971854","1.84100697361824","1.73750626307865","1.82483052841321","1.76658395164806","1.70301280722129","1.66616031936394","2.15413994539409","2.07083371276695","1.99452845380334","1.88515269180235","1.92753676565721","2.09124101727853","","","","",
"Ghana","GHA","Merchandise exports by the reporting economy, residual (% of total merchandise exports)","TX.VAL.MRCH.RS.ZS","9.87084870848708","5.15048091839901","7.78053316800992","13.0006565988181","11.145703611457","18.7598363235757","20.1044386422977","14.585381842019","8.92911010558069","6.94772529772469","16.1359617525706","6.80244507756369","13.9793908520714","12.222385293001","11.8555655175628","14.497732309724","14.3583827027445","13.6800603278844","13.4511926858929","24.9350771583003","19.5546765185158","8.71675631042352","8.56380829224925","13.2101480744715","14.4451470047291","10.6502840940313","13.9489072376643","13.2913874129069","12.7623036652067","12.7623036202705","9.662393993375","0.907724404245118","5.83504242895565","7.01118424807201","7.26361613631279","8.68048199317338","8.07071761676535","5.75100978367097","5.7774833237823","6.11306191077831","0.296879283074666","0.090805180928333","0.0173062160900304","0.0156969212805002","0.0322952203534317","0.03738129079264","0.0891457408915715","0.0148561360650816","0.0102564666583407","0.00669784043758124","0.0106541335653433","0.00137230591868643","0.00157977384813724","0.00215529764177084","0.00178450158393278","0.00549606883777362","0.00220276809114045","0.00195833308026322","0.00175859627243466","0.0678156529616703","0.0926099727105711","",
"Ghana","GHA","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","72.9146897422264","76.727621974972","72.475762653442","73.8291604513613","70.5164505195168","75.0685640320813","71.2714915813704","63.1236808250467","77.7471143246992","73.1367218994701","67.1775126202326","64.6146739098504","74.2256049270946","77.774535042125","70.2524328960498","75.5324258884701","76.6650560976541","81.92358386205","78.4229931028054","51.3315590580708","61.6177127618286","63.2385165693088","89.5982240322859","","","","","","","","29.2810084755961","","","","40.8977819998973","37.4188783508645","56.6015735925429","51.030319304385","30.1455745492457","33.2685990468478","","40.1737817595415","52.0139106724686","37.1333356601733","41.9422251952546","36.7226272774691","34.9150828368376","25.5868406468772","21.6255977564054","20.2034171647217","16.6766837990233","18.3996438124137","26.9518407983255","34.7618505812009","29.9767509831834","23.8521143659684","26.0573693808911","21.9804916262231","","",
"Ghana","GHA","Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports)","TM.VAL.MRCH.R4.ZS","0.303783485225076","0.827482447342026","0.900360144057623","1.26304228445909","2.23398001175779","0.736607142857143","0.62624537432394","1.20865139949109","3.68919360104473","1.80303221585888","1.94074990381478","1.74503860396912","2.25953693950472","1.31739372794443","5.31546201836566","7.10490670841907","2.81522303136574","2.49148207709529","1.9071638995139","3.23435819340181","3.27918944004211","1.31491428005153","11.5283812574457","10.0488685651483","0.106390274697931","0.094257239094576","0.0222106151895331","0.0989952821984494","0.407361815138625","0.407361815287926","0.714112352077842","0.86435766956025","2.97690080908168","0.303616068998215","0.706406247896145","0.442780791933783","0.683389364464377","0.517695569052544","0.244268102926988","0.292157049769857","1.38875728980474","1.22817380904152","0.799818914063849","0.663901464914652","1.6598117447277","0.927193595480648","1.15543838713615","1.90694237361616","2.09287886840018","2.63572905904357","3.02910158790683","2.52190771014142","1.92235623381393","2.28094968741619","2.26845312772138","2.28470239582381","1.89716786881463","1.96680303270646","2.11575029750677","1.68112285502252","1.67556552761992","",
"Ghana","GHA","Tariff rate, most favored nation, weighted mean, primary products (%)","TM.TAX.TCOM.WM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6","","","","","","","27.24","8.66","8.66","8.66","","","","9.15","8.94","13.72","14.61","","","14.7","","","14.78","14.64","15.95","15.52","13.77","",
"Ghana","GHA","Tariff rate, most favored nation, weighted mean, manufactured products (%)","TM.TAX.MANF.WM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.16","","","","","","","8.85","9.29","9.29","9.29","","","","8.93","8.44","8.87","9.03","","","8.75","","","10.13","10.04","9.25","9.02","10.17","",
"Ghana","GHA","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.89657352383361","1.85313875376419","2.11511034832846","12.0077418335506","13.1403388185825","14.6275862110653","15.5913067418422","14.9022011965659","13.813340563572","14.5298597658005","22.181372324166","17.8098882339702","16.4889968066718","13.7187224141546","11.157238209007","7.48088982323484","5.46058004173524","6.86413523707586","6.23227410921551","6.72936919048185","5.53349324541669","5.44938529679348","4.49678130278458","4.42376536974521","5.82205489946903","0.865150905271818","",
"Ghana","GHA","Completeness of birth registration, female (%)","SP.REG.BRTH.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.2","","","","","","70.1","","","","69.2","","","",
"Ghana","GHA","Population ages 75-79, female (% of female population)","SP.POP.7579.FE.5Y","0.375936394698905","0.379435307141271","0.380520525151121","0.380027043227344","0.378907978872485","0.378329914731775","0.38667546728517","0.392367991213918","0.396006670203007","0.398189242644156","0.3999691312253","0.409451598232407","0.416153331690661","0.420718363397225","0.423808054164798","0.426601431622065","0.435730929841498","0.442097459244019","0.446803363017191","0.450813305070441","0.454888948916173","0.462846655964846","0.468066840696157","0.471519061922772","0.474167892166398","0.477110344154966","0.484404284169996","0.489468623789039","0.493236129997437","0.496492348951492","0.500216631933756","0.506729676424894","0.511495350340772","0.515683893309492","0.520282390994859","0.526136925797986","0.530649359923927","0.532692317444862","0.533234485612301","0.53276485050497","0.532302626480131","0.532974201284846","0.530854416647697","0.527997578019554","0.526089251588107","0.526295703042355","0.532550952025708","0.537538843843808","0.541472606728067","0.544192762324135","0.546404982824099","0.549402670493054","0.550035727984455","0.549990748366921","0.550469870110273","0.552553638883479","0.555824523563732","0.557150876699638","0.559529459936076","0.566079793773695","0.578374419644891","0.594646215540846",
"Ghana","GHA","Population ages 50-54, female (% of female population)","SP.POP.5054.FE.5Y","2.95415793862361","2.94354853077945","2.94209367703597","2.94617840166163","2.95161902948048","2.95683830334616","2.9495566722593","2.94279744299399","2.93645723127962","2.93141856646151","2.92737330436751","2.92071400611372","2.91892534056109","2.9194034179811","2.91898812521111","2.91629501248555","2.90298503606947","2.88786517623935","2.8725962639248","2.85969460540251","2.84974064932267","2.83518415222134","2.82816589586043","2.82391612877669","2.81667172428461","2.80343620123895","2.77760973037252","2.75051291555586","2.72370003716983","2.69974464945581","2.68036005890644","2.6556207034435","2.63562455728798","2.62351082411654","2.62428284889987","2.63967274712463","2.6631847027475","2.70376174223791","2.74779657147809","2.77669807058531","2.78207064412545","2.75847674697667","2.71804523953788","2.68023092532211","2.67217781556475","2.70740863837846","2.77289567185504","2.872417347141","2.99268467444488","3.11584564626123","3.23130518229776","3.33284249151943","3.42991766013828","3.52043857383736","3.60262026604766","3.67541117026342","3.73034434451358","3.77832294412099","3.81980420316923","3.85586449387446","3.88750309503146","3.91085982238076",
